id,SalePrice
2735,133310.15906786313
2736,133304.9681008097
2737,119166.78372362867
2738,139316.89945473862
2739,156866.42735685757
2740,135132.7307849599
2741,146296.73894903192
2742,155227.09587998316
2743,160632.0476603688
2744,164071.17376760638
2745,140491.5399506112
2746,136802.51686067507
2747,153005.87936383986
2748,130076.09682451142
2749,128040.52451706835
2750,124554.44235620121
2751,134542.251678976
2752,209270.65378455663
2753,145836.2720922494
2754,197307.39168629414
2755,139067.49941297222
2756,96231.45296832021
2757,73783.48138868978
2758,89718.50885382542
2759,165921.89763319146
2760,120520.91321951123
2761,140073.1325209327
2762,143714.83391131993
2763,187008.1657506445
2764,150189.17888547466
2765,291083.4408212202
2766,130950.12495498573
2767,87590.23085924031
2768,130176.703587344
2769,131933.13825111464
2770,139981.702486988
2771,103400.79781232218
2772,109542.2947768535
2773,164645.43956091016
2774,142717.9026364783
2775,114967.04469509773
2776,146486.3524424332
2777,146190.38353370118
2778,107835.91730976697
2779,125888.63088671362
2780,98714.29077328552
2781,97863.0330757494
2782,99575.09858368403
2783,96586.90552584198
2784,120197.8879614397
2785,136818.5152393635
2786,66868.73210572255
2787,128924.65028401122
2788,74067.515826427
2789,164058.94930313094
2790,96287.69662379657
2791,108807.87288675034
2792,54333.550145098096
2793,156916.5782969551
2794,100190.4740141742
2795,120399.75088687005
2796,98682.27700336564
2797,197824.17664701227
2798,107592.92594922082
2799,117019.96368363059
2800,71389.78124644485
2801,113313.84583186798
2802,125541.54732769603
2803,169115.38814040166
2804,127158.53663858902
2805,99203.43503696943
2806,83594.1061946642
2807,162427.9643058443
2808,145009.0859072768
2809,129262.6486890254
2810,122367.9519351024
2811,160723.48900486864
2812,171473.15185024252
2813,158491.82401973903
2814,162645.69694729964
2815,95683.71278382684
2816,231606.3988599683
2817,156327.69648671607
2818,130845.19961690532
2819,172214.1324281873
2820,136385.1874012847
2821,104418.05078750286
2822,196302.4629428872
2823,299901.6900026361
2824,162469.15159053545
2825,143011.63522519232
2826,129174.93135723937
2827,137969.8501657781
2828,217380.7666162235
2829,226286.30443902413
2830,222730.88871912082
2831,176485.11204114303
2832,236019.09204031902
2833,309389.03636000963
2834,224954.830477373
2835,229011.3731966405
2836,191184.6819577147
2837,160157.44022872497
2838,149213.42009327828
2839,168632.96448961765
2840,205206.67774939997
2841,205808.68247326455
2842,233635.58136251048
2843,151058.53804954723
2844,182061.1993659459
2845,130305.03071016412
2846,209263.78248510053
2847,212449.946228588
2848,218334.17658862218
2849,196946.6472446244
2850,275355.49575862754
2851,212547.694688244
2852,238372.3838115186
2853,234991.9450967602
2854,135887.81894862314
2855,203299.43972182448
2856,200811.51988653935
2857,191359.6520361635
2858,209446.85848763082
2859,102819.57419604626
2860,119980.69727050065
2861,124784.0766851008
2862,185204.8031571295
2863,128849.37348929298
2864,235150.1753465349
2865,144106.84520630137
2866,141996.99907805328
2867,98399.323142753
2868,94365.72177495963
2869,91769.57869704915
2870,120224.41420418488
2871,85230.79019398623
2872,49938.43723966196
2873,95938.20888254707
2874,138604.22975758696
2875,113837.79021670243
2876,165681.70971354574
2877,147941.12427154428
2878,161371.36320696765
2879,134073.08794723023
2880,105734.28755854233
2881,141634.9450950825
2882,181091.43125568924
2883,194070.17192272158
2884,202357.00040348928
2885,187337.07696373915
2886,231153.97340876903
2887,102845.98274538358
2888,146663.30763828833
2889,60466.44822456806
2890,80305.00611471986
2891,137579.9772258975
2892,43535.041868316555
2893,73268.93498436271
2894,55640.97877971431
2895,338204.7102719406
2896,275473.6272352659
2897,213660.0773885535
2898,153886.09048767362
2899,211670.05639551155
2900,160008.2427871512
2901,215929.65808952015
2902,185509.42713917166
2903,323994.0948823294
2904,339627.3857311969
2905,84525.83965869005
2906,197268.30625690473
2907,115343.46976260483
2908,129634.57815722836
2909,159088.10712396598
2910,77113.71104187545
2911,83522.74053245179
2912,151915.24462797266
2913,83650.30684154942
2914,81015.938251353
2915,89498.41785311689
2916,85791.77596556653
2917,169023.5480817023
2918,118942.41768702205
2919,228403.154570073
